Satelite,Pais,Estado,Municipi,Bioma,day,D_day,latitude,longitude,acq_date
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.947,-61.779,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.947,-61.457,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.944,-61.435,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.938,-61.543,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.936,-61.804,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.935,-63.576,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.935,-61.521,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.933,-61.781,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.931,-63.544,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.931,-61.549,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.928,-61.527,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.919,-61.783,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.918,-61.551,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.916,-61.759,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.915,-61.528,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.913,-61.790,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.913,-61.736,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.910,-61.767,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.907,-61.744,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.905,-61.784,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.902,-61.761,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.897,-61.288,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.896,-61.769,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.894,-61.266,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.893,-61.746,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.889,-61.332,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.888,-61.763,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.882,-61.771,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.879,-61.747,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.873,-61.205,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.870,-61.184,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.859,-61.206,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.857,-61.402,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.857,-61.185,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.844,-61.799,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.841,-61.776,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.839,-61.545,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.827,-61.778,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.825,-61.807,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.822,-61.784,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.822,-61.113,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.820,-61.106,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.820,-61.093,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.816,-61.803,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.805,-62.437,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.804,-61.711,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.803,-62.444,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.802,-62.410,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.802,-61.158,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.800,-62.418,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.799,-61.716,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.794,-62.465,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.794,-61.735,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.792,-62.472,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.792,-61.395,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.791,-61.712,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.789,-61.374,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.788,-61.689,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.787,-61.352,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.785,-61.718,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.784,-61.331,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.782,-61.695,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.781,-61.310,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.778,-61.288,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.770,-61.333,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.767,-61.582,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.765,-61.290,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.764,-61.560,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.760,-61.578,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.755,-61.494,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.737,-62.506,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.728,-61.104,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.725,-61.084,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.725,-60.981,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.715,-60.988,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.712,-60.983,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.699,-60.985,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.699,-60.970,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.691,-61.524,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.671,-61.055,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.668,-61.035,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.659,-61.252,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.658,-61.057,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.655,-61.245,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.647,-61.079,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.645,-61.058,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.633,-61.363,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.631,-61.562,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.620,-62.780,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.594,-60.870,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.571,-61.525,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.558,-61.378,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.555,-61.356,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.553,-61.373,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.540,-63.355,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.525,-61.232,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.515,-61.470,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.515,-61.255,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.512,-61.234,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.511,-61.042,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.511,-61.027,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.509,-61.022,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.498,-64.506,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.498,-61.028,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.494,-64.514,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,2018/09/04,"1707",-7.494,-64.469,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,2018/09/04,"1707",-7.490,-64.477,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.482,-61.394,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.480,-61.409,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.393,-59.738,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.374,-64.688,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.373,-59.909,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.372,-64.696,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.369,-59.921,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.367,-64.657,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.348,-59.760,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.346,-59.744,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.339,-59.750,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.328,-59.932,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.320,-59.785,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.318,-59.769,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.303,-59.660,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.292,-60.652,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.272,-64.752,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.256,-59.479,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.245,-63.144,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.244,-59.481,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.223,-59.838,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.221,-60.003,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.221,-59.821,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.219,-59.987,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.213,-59.992,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.205,-59.524,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-6.188,-60.034,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-6.055,-61.635,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-6.051,-61.629,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.993,-61.580,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.993,-61.475,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.990,-61.454,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.980,-61.477,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.977,-61.456,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.971,-59.963,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.969,-59.947,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.964,-61.458,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.960,-59.965,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.958,-59.949,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.956,-59.934,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.950,-59.982,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.948,-59.966,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.929,-59.974,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.927,-59.985,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.920,-59.991,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.830,-61.801,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.833,-61.105,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.833,-61.210,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.833,-61.501,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-7.836,-61.216,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.836,-61.523,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-7.838,-61.433,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.919,-61.407,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.918,-59.976,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.917,-61.402,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.917,-61.387,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.914,-61.382,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.853,-61.696,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.843,-61.719,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.840,-61.698,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.837,-61.676,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.819,-61.744,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.811,-61.750,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.777,-61.232,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.663,-61.058,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.580,-60.218,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.574,-60.224,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.541,-60.428,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/04,"1707",-7.277,-64.791,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-6.804,-59.789,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.464,-60.181,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.462,-60.165,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/04,"1707",-5.408,-60.613,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.369,-60.151,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.241,-60.293,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.238,-60.305,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.236,-60.289,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.230,-60.295,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.131,-60.276,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.122,-60.268,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.120,-59.931,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.118,-59.916,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.112,-60.285,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/04,"1707",-5.110,-60.269,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/04,"1707",-5.106,-64.057,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BERURI,Amazonia,2018/09/04,"1707",-4.959,-62.347,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,2018/09/04,"1707",-3.037,-56.825,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,2018/09/04,"1707",-2.959,-56.929,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-6.799,-59.053,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-6.808,-59.794,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.203,-59.509,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.193,-59.525,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.184,-59.635,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.182,-59.620,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.182,-59.527,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.160,-62.959,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,2018/09/04,"1707",-7.158,-62.952,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.157,-59.582,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.153,-59.577,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.151,-59.469,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.149,-59.454,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.146,-59.349,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.143,-59.410,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.140,-59.461,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.138,-59.970,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.136,-59.953,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.133,-59.937,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.082,-59.545,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.081,-59.453,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.079,-59.439,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/04,"1707",-7.055,-59.263,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,TAPAUA,Amazonia,2018/09/04,"1707",-6.766,-63.084,2020/12/11
